ID,Database Fundamentals,Computer Architecture,Distributed Computing Systems,Cyber Security,Networking,Software Development,Programming Skills,Project Management,Computer Forensics Fundamentals,Technical Communication,AI ML,Software Engineering,Business Analysis,Communication skills,Data Science,Troubleshooting skills,Graphics Designing,Openness,Conscientousness,Extraversion,Agreeableness,Emotional_Range,Conversation,Openness to Change,Hedonism,Self-enhancement,Self-transcendence,Role,PersonalityType
125,6,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,0.336220882,0.194156259,0.312115957,0.21969007,Database Administrator,LLLLH
126,6,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,0.296101878,0.168547783,0.308752339,0.211388677,Database Administrator,HLLLH
127,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,0.339776151,0.091158037,0.230518077,0.208745599,Database Administrator,LHHLH
128,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,0.353677599,0.104495257,0.247431686,0.196423545,Database Administrator,LHLLH
129,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,0.37512498,0.135462046,0.287253446,0.26802442,Database Administrator,HHLHH
130,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,0.338898893,0.161705111,0.306562151,0.258119442,Database Administrator,LHHLH
131,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,0.31189647,0.147700232,0.302977888,0.207287203,Database Administrator,HLLLH
132,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,0.336220882,0.194156259,0.312115957,0.21969007,Database Administrator,LLLLH
133,6,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,0.296101878,0.168547783,0.308752339,0.211388677,Database Administrator,HLLLH
134,6,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,0.339776151,0.091158037,0.230518077,0.208745599,Database Administrator,LHHLH
135,6,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,0.353677599,0.104495257,0.247431686,0.196423545,Database Administrator,LHLLH
136,6,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,0.37512498,0.135462046,0.287253446,0.26802442,Database Administrator,HHLHH
137,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,0.338898893,0.161705111,0.306562151,0.258119442,Database Administrator,LHHLH
138,6,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,0.31189647,0.147700232,0.302977888,0.207287203,Database Administrator,HLLLH
139,6,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,0.336220882,0.194156259,0.312115957,0.21969007,Database Administrator,LLLLH
140,6,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,0.296101878,0.168547783,0.308752339,0.211388677,Database Administrator,HLLLH
141,6,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,0.339776151,0.091158037,0.230518077,0.208745599,Database Administrator,LHHLH
142,6,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,0.353677599,0.104495257,0.247431686,0.196423545,Database Administrator,LHLLH
143,6,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,0.37512498,0.135462046,0.287253446,0.26802442,Database Administrator,HHLHH
144,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,0.338898893,0.161705111,0.306562151,0.258119442,Database Administrator,LHHLH
145,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,0.31189647,0.147700232,0.302977888,0.207287203,Database Administrator,HLLLH
146,6,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,0.336220882,0.194156259,0.312115957,0.21969007,Database Administrator,LLLLH
147,6,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,0.296101878,0.168547783,0.308752339,0.211388677,Database Administrator,HLLLH
148,6,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,0.339776151,0.091158037,0.230518077,0.208745599,Database Administrator,LHHLH
149,6,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,0.353677599,0.104495257,0.247431686,0.196423545,Database Administrator,LHLLH
150,6,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,0.37512498,0.135462046,0.287253446,0.26802442,Database Administrator,HHLHH
151,6,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,0.338898893,0.161705111,0.306562151,0.258119442,Database Administrator,LHHLH
152,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,0.31189647,0.147700232,0.302977888,0.207287203,Database Administrator,HLLLH
153,6,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,0.336220882,0.194156259,0.312115957,0.21969007,Database Administrator,LLLLH
154,6,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,0.296101878,0.168547783,0.308752339,0.211388677,Database Administrator,HLLLH
155,6,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,0.339776151,0.091158037,0.230518077,0.208745599,Database Administrator,LHHLH
156,6,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,0.353677599,0.104495257,0.247431686,0.196423545,Database Administrator,LHLLH
157,6,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,0.37512498,0.135462046,0.287253446,0.26802442,Database Administrator,HHLHH
158,6,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,0.338898893,0.161705111,0.306562151,0.258119442,Database Administrator,LHHLH
159,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,0.31189647,0.147700232,0.302977888,0.207287203,Database Administrator,HLLLH
160,6,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,0.336220882,0.194156259,0.312115957,0.21969007,Database Administrator,LLLLH
161,6,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,0.296101878,0.168547783,0.308752339,0.211388677,Database Administrator,HLLLH
162,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,0.339776151,0.091158037,0.230518077,0.208745599,Database Administrator,LHHLH
163,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,0.353677599,0.104495257,0.247431686,0.196423545,Database Administrator,LHLLH
164,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,0.37512498,0.135462046,0.287253446,0.26802442,Database Administrator,HHLHH
165,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,0.338898893,0.161705111,0.306562151,0.258119442,Database Administrator,LHHLH
166,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,0.31189647,0.147700232,0.302977888,0.207287203,Database Administrator,HLLLH
167,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,0.336220882,0.194156259,0.312115957,0.21969007,Database Administrator,LLLLH
168,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,0.296101878,0.168547783,0.308752339,0.211388677,Database Administrator,HLLLH
169,6,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,0.339776151,0.091158037,0.230518077,0.208745599,Database Administrator,LHHLH
170,6,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,0.353677599,0.104495257,0.247431686,0.196423545,Database Administrator,LHLLH
171,6,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,0.37512498,0.135462046,0.287253446,0.26802442,Database Administrator,HHLHH
172,6,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,0.338898893,0.161705111,0.306562151,0.258119442,Database Administrator,LHHLH
173,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,0.31189647,0.147700232,0.302977888,0.207287203,Database Administrator,HLLLH
174,6,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,0.336220882,0.194156259,0.312115957,0.21969007,Database Administrator,LLLLH
175,6,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,0.296101878,0.168547783,0.308752339,0.211388677,Database Administrator,HLLLH
176,6,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,0.339776151,0.091158037,0.230518077,0.208745599,Database Administrator,LHHLH
177,6,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,0.353677599,0.104495257,0.247431686,0.196423545,Database Administrator,LHLLH
178,6,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,0.37512498,0.135462046,0.287253446,0.26802442,Database Administrator,HHLHH
179,6,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,0.338898893,0.161705111,0.306562151,0.258119442,Database Administrator,LHHLH
180,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,0.31189647,0.147700232,0.302977888,0.207287203,Database Administrator,HLLLH
181,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,0.336220882,0.194156259,0.312115957,0.21969007,Database Administrator,LLLLH
182,6,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,0.296101878,0.168547783,0.308752339,0.211388677,Database Administrator,HLLLH
183,6,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,0.339776151,0.091158037,0.230518077,0.208745599,Database Administrator,LHHLH
184,6,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,0.353677599,0.104495257,0.247431686,0.196423545,Database Administrator,LHLLH
185,6,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,0.37512498,0.135462046,0.287253446,0.26802442,Database Administrator,HHLHH
186,6,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,0.338898893,0.161705111,0.306562151,0.258119442,Database Administrator,LHHLH
187,6,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,0.31189647,0.147700232,0.302977888,0.207287203,Database Administrator,HLLLH
188,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,0.336220882,0.194156259,0.312115957,0.21969007,Database Administrator,LLLLH
189,6,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,0.296101878,0.168547783,0.308752339,0.211388677,Database Administrator,HLLLH
190,6,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,0.339776151,0.091158037,0.230518077,0.208745599,Database Administrator,LHHLH
191,6,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,0.353677599,0.104495257,0.247431686,0.196423545,Database Administrator,LHLLH
192,6,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,0.37512498,0.135462046,0.287253446,0.26802442,Database Administrator,HHLHH
193,6,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,0.338898893,0.161705111,0.306562151,0.258119442,Database Administrator,LHHLH
194,6,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,0.31189647,0.147700232,0.302977888,0.207287203,Database Administrator,HLLLH
195,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,0.336220882,0.194156259,0.312115957,0.21969007,Database Administrator,LLLLH
196,6,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,0.296101878,0.168547783,0.308752339,0.211388677,Database Administrator,HLLLH
197,6,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,0.339776151,0.091158037,0.230518077,0.208745599,Database Administrator,LHHLH
198,6,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,0.353677599,0.104495257,0.247431686,0.196423545,Database Administrator,LHLLH
199,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,0.37512498,0.135462046,0.287253446,0.26802442,Database Administrator,HHLHH
200,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,0.338898893,0.161705111,0.306562151,0.258119442,Database Administrator,LHHLH
201,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,0.31189647,0.147700232,0.302977888,0.207287203,Database Administrator,HLLLH
202,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,0.336220882,0.194156259,0.312115957,0.21969007,Database Administrator,LLLLH
203,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,0.296101878,0.168547783,0.308752339,0.211388677,Database Administrator,HLLLH
204,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,0.339776151,0.091158037,0.230518077,0.208745599,Database Administrator,LHHLH
205,6,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,0.353677599,0.104495257,0.247431686,0.196423545,Database Administrator,LHLLH
206,6,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,0.37512498,0.135462046,0.287253446,0.26802442,Database Administrator,HHLHH
207,6,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,0.338898893,0.161705111,0.306562151,0.258119442,Database Administrator,LHHLH
208,6,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,0.31189647,0.147700232,0.302977888,0.207287203,Database Administrator,HLLLH
209,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,0.336220882,0.194156259,0.312115957,0.21969007,Database Administrator,LLLLH
210,6,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,0.296101878,0.168547783,0.308752339,0.211388677,Database Administrator,HLLLH
211,6,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,0.339776151,0.091158037,0.230518077,0.208745599,Database Administrator,LHHLH
212,6,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,0.353677599,0.104495257,0.247431686,0.196423545,Database Administrator,LHLLH
213,6,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,0.37512498,0.135462046,0.287253446,0.26802442,Database Administrator,HHLHH
214,6,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,0.338898893,0.161705111,0.306562151,0.258119442,Database Administrator,LHHLH
215,6,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,0.31189647,0.147700232,0.302977888,0.207287203,Database Administrator,HLLLH
216,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,0.336220882,0.194156259,0.312115957,0.21969007,Database Administrator,LLLLH
217,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,0.296101878,0.168547783,0.308752339,0.211388677,Database Administrator,HLLLH
218,6,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,0.339776151,0.091158037,0.230518077,0.208745599,Database Administrator,LHHLH
219,6,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,0.353677599,0.104495257,0.247431686,0.196423545,Database Administrator,LHLLH
220,6,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,0.37512498,0.135462046,0.287253446,0.26802442,Database Administrator,HHLHH
221,6,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,0.338898893,0.161705111,0.306562151,0.258119442,Database Administrator,LHHLH
222,6,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,0.31189647,0.147700232,0.302977888,0.207287203,Database Administrator,HLLLH
223,6,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,0.336220882,0.194156259,0.312115957,0.21969007,Database Administrator,LLLLH
224,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,0.296101878,0.168547783,0.308752339,0.211388677,Database Administrator,HLLLH
225,6,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,0.339776151,0.091158037,0.230518077,0.208745599,Database Administrator,LHHLH
226,6,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,0.353677599,0.104495257,0.247431686,0.196423545,Database Administrator,LHLLH
227,6,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,0.37512498,0.135462046,0.287253446,0.26802442,Database Administrator,HHLHH
228,6,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,0.338898893,0.161705111,0.306562151,0.258119442,Database Administrator,LHHLH
229,6,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,0.31189647,0.147700232,0.302977888,0.207287203,Database Administrator,HLLLH
230,6,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,0.336220882,0.194156259,0.312115957,0.21969007,Database Administrator,LLLLH
231,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,0.296101878,0.168547783,0.308752339,0.211388677,Database Administrator,HLLLH
232,6,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,0.339776151,0.091158037,0.230518077,0.208745599,Database Administrator,LHHLH
233,6,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,0.353677599,0.104495257,0.247431686,0.196423545,Database Administrator,LHLLH
234,6,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0.814072172,0.461667768,0.347738516,0.138574524,0.630705007,0.095260723,0.37512498,0.135462046,0.287253446,0.26802442,Database Administrator,HHLHH
235,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.607494963,0.521783185,0.403756266,0.114924704,0.695279717,0.122655795,0.338898893,0.161705111,0.306562151,0.258119442,Database Administrator,LHHLH
236,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.781292724,0.319538906,0.240337062,0.050987739,0.619389506,0.065563884,0.31189647,0.147700232,0.302977888,0.207287203,Database Administrator,HLLLH
237,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.700737597,0.319924947,0.246463415,0.041291977,0.624139191,0.046333164,0.336220882,0.194156259,0.312115957,0.21969007,Database Administrator,LLLLH
238,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733724048,0.31385154,0.214351242,0.038801004,0.659069353,0.058287824,0.296101878,0.168547783,0.308752339,0.211388677,Database Administrator,HLLLH
239,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.714603305,0.480564217,0.470876568,0.039610646,0.742567413,0.086926736,0.339776151,0.091158037,0.230518077,0.208745599,Database Administrator,LHHLH
240,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.617217845,0.452902935,0.377581437,0.090147592,0.672545513,0.071425106,0.353677599,0.104495257,0.247431686,0.196423545,Database Administrator,LHLLH
